cliente_id,edad,genero,region,zona,tipo_cliente,es_digital,uso_app,uso_whatsapp,interaccion_digital_score,canal_whatsapp,canal_sms,canal_llamada,canal_campo,score_riesgo,prob_default,num_atrasos_previos,dias_mora_promedio,ratio_pago,ultimo_pago_dias
47682,30,M,Lima,rural,nuevo,1,0.41,0,39,0,0,1,1,399,0.97,3,43,0.76,23
47683,24,M,Sur,urbano,recurrente,0,0.85,1,73,1,0,1,1,710,0.847,0,22,0.62,21
47684,32,M,Norte,rural,recurrente,0,0.57,0,62,0,1,1,1,522,0.668,2,7,0.63,47
47685,67,F,Centro,urbano,recurrente,1,0.42,1,31,1,1,1,0,677,0.416,2,5,0.16,33
47686,30,F,Norte,urbano,recurrente,1,0.05,1,94,1,1,1,0,621,0.621,3,15,0.83,45
47687,50,F,Norte,urbano,nuevo,1,0.28,1,94,1,1,1,0,514,0.667,4,11,0.21,11
47688,44,M,Norte,rural,recurrente,0,0.45,0,10,0,0,1,1,323,0.212,1,22,0.68,56
47689,25,F,Lima,rural,recurrente,1,0.44,1,73,1,0,1,0,352,0.116,1,47,0.81,73
47690,33,F,Norte,rural,recurrente,1,0.4,1,2,1,0,1,1,369,0.627,0,16,0.19,35
47691,56,F,Sur,urbano,recurrente,0,0.22,1,98,1,1,1,0,765,0.765,1,55,0.7,48
47692,29,M,Lima,rural,recurrente,1,0.55,1,99,1,0,1,0,827,0.975,1,25,0.56,7
47693,38,F,Centro,urbano,nuevo,0,0.76,0,28,1,1,1,0,507,0.105,1,59,0.19,61
47694,55,M,Centro,urbano,recurrente,1,0.29,1,91,1,1,1,1,424,0.976,7,42,0.79,54
47695,51,F,Norte,urbano,recurrente,1,0.22,0,88,1,1,1,1,333,0.604,1,7,0.95,0
47696,44,F,Centro,rural,recurrente,0,0.72,1,68,1,1,1,0,541,0.19,0,38,0.59,29
47697,63,M,Centro,urbano,recurrente,0,0.07,0,25,0,0,1,1,315,0.797,3,19,0.93,65
47698,24,F,Sur,urbano,recurrente,1,0.07,1,67,1,1,1,1,723,0.024,3,15,0.29,63
47699,61,F,Sur,urbano,recurrente,0,0.97,0,49,1,1,1,0,814,0.859,2,7,0.81,15
47700,46,M,Norte,urbano,recurrente,0,0.63,1,17,1,1,1,0,659,0.114,1,6,0.92,5
47701,64,F,Norte,urbano,recurrente,0,0.11,0,58,1,1,1,0,767,0.611,2,30,0.31,44
47702,62,M,Sur,urbano,recurrente,1,0.51,1,79,1,0,1,1,418,0.118,4,23,0.54,30
47703,30,F,Sur,urbano,nuevo,1,0.02,0,83,0,1,1,0,760,0.182,2,0,0.16,18
47704,61,F,Norte,rural,recurrente,1,0.65,1,71,1,1,1,1,579,0.814,0,56,0.47,42
47705,62,F,Sur,urbano,recurrente,0,0.87,1,60,1,1,1,1,546,0.476,1,46,0.72,70
47706,29,F,Norte,rural,nuevo,1,0.17,0,20,0,1,1,0,464,0.501,1,9,0.22,6
47707,21,F,Lima,urbano,recurrente,0,0.3,0,82,0,1,1,0,362,0.708,5,22,0.53,26
47708,36,M,Lima,urbano,recurrente,1,0.1,1,21,1,1,1,1,617,0.321,3,46,0.38,56
47709,66,F,Centro,urbano,nuevo,1,0.59,1,6,1,1,1,1,794,0.763,4,44,1.0,40
47710,33,M,Centro,rural,recurrente,1,0.06,1,61,1,1,1,0,568,0.15,2,25,0.12,17
47711,58,M,Norte,urbano,recurrente,1,0.69,1,63,1,1,1,0,520,0.618,0,30,0.12,31
47712,34,M,Norte,urbano,recurrente,1,0.17,1,16,1,1,1,0,377,0.538,3,22,0.66,48
47713,60,F,Norte,urbano,recurrente,0,0.42,1,32,1,0,1,1,486,0.604,2,34,0.69,87
47714,43,F,Centro,urbano,recurrente,0,0.04,1,55,1,1,1,0,427,0.387,4,40,0.17,73
47715,38,M,Sur,urbano,recurrente,0,0.63,1,1,1,1,1,0,463,0.04,0,54,0.82,71
47716,48,M,Sur,urbano,recurrente,1,0.01,1,43,1,1,1,1,435,0.783,2,55,0.22,8
47717,40,M,Centro,rural,nuevo,0,0.3,0,1,1,1,1,0,336,0.064,0,53,0.91,70
47718,21,F,Lima,urbano,nuevo,1,0.28,0,89,1,1,1,0,618,0.921,2,55,0.05,20
47719,32,M,Norte,urbano,recurrente,1,0.94,0,0,0,0,1,1,610,0.256,0,51,0.66,13
47720,47,M,Norte,urbano,nuevo,1,0.73,1,74,1,1,1,1,392,1.0,1,59,0.84,68
47721,63,F,Centro,urbano,recurrente,1,0.36,0,48,1,1,1,0,326,0.624,2,17,0.51,72
47722,33,M,Norte,urbano,recurrente,0,0.49,1,86,1,1,1,1,796,0.907,0,44,0.47,61
47723,24,M,Sur,rural,recurrente,1,0.82,1,66,1,1,1,0,318,0.533,3,56,0.94,8
47724,45,M,Norte,rural,recurrente,1,0.31,1,73,1,1,1,0,402,0.128,3,1,0.57,30
47725,26,M,Sur,rural,nuevo,0,0.43,1,78,1,0,1,1,655,0.475,0,56,0.42,83
47726,65,M,Centro,rural,recurrente,0,0.04,1,46,1,0,1,0,784,0.456,3,38,0.44,8
47727,42,F,Lima,urbano,recurrente,0,0.64,1,96,1,1,1,1,650,0.027,2,45,0.61,35
47728,65,F,Norte,urbano,nuevo,0,0.64,1,88,1,1,1,1,331,0.104,1,44,0.84,14
47729,58,F,Centro,rural,nuevo,1,0.79,0,20,1,1,1,0,432,0.241,5,19,0.17,56
47730,56,M,Norte,urbano,recurrente,1,0.59,1,67,1,0,1,1,378,0.556,3,20,0.85,19
47731,23,M,Sur,rural,recurrente,1,0.54,0,55,1,1,1,0,461,0.814,0,39,0.38,67
47732,35,F,Norte,rural,recurrente,0,0.3,1,15,1,1,1,1,625,0.663,2,49,0.32,36
47733,31,F,Centro,urbano,recurrente,1,0.63,1,10,1,1,1,0,696,0.728,1,56,0.32,16
47734,54,F,Centro,urbano,nuevo,0,0.68,1,18,1,1,1,1,317,0.742,0,9,0.04,74
47735,47,F,Sur,rural,recurrente,0,0.37,1,19,1,1,1,0,761,0.591,3,20,0.78,38
47736,43,M,Norte,urbano,nuevo,1,0.12,1,20,1,1,1,0,456,0.945,2,2,0.92,58
47737,37,M,Lima,urbano,nuevo,1,0.55,1,19,1,1,1,0,741,0.444,3,0,0.38,27
47738,43,F,Centro,urbano,nuevo,0,0.46,0,14,0,1,1,0,667,0.248,2,47,0.65,34
47739,54,F,Norte,rural,recurrente,1,0.41,0,100,1,0,1,0,549,0.683,1,19,0.12,0
47740,41,F,Sur,urbano,recurrente,0,0.72,1,100,1,1,1,1,702,0.831,1,2,0.32,85
47741,53,M,Centro,urbano,recurrente,1,0.82,1,91,1,1,1,1,775,0.132,2,59,0.64,3
47742,25,F,Norte,urbano,recurrente,0,0.3,1,32,1,0,1,0,764,0.787,1,15,0.72,44
47743,37,F,Sur,rural,recurrente,0,0.43,1,27,1,1,1,1,705,0.564,1,53,0.81,60
47744,21,M,Norte,urbano,recurrente,1,0.35,1,1,1,1,1,1,712,0.976,3,52,0.15,10
47745,27,M,Sur,rural,recurrente,1,0.84,1,46,1,1,1,0,660,0.311,3,49,0.65,73
47746,23,M,Norte,urbano,nuevo,0,0.87,0,49,0,0,1,0,434,0.578,0,3,0.03,72
47747,46,M,Lima,urbano,recurrente,0,0.37,1,29,1,0,1,1,609,0.222,1,17,0.28,62
47748,36,F,Norte,urbano,nuevo,0,0.24,1,70,1,1,1,1,579,0.445,3,19,0.66,17
47749,36,M,Sur,urbano,recurrente,1,0.42,0,92,1,1,1,0,464,0.842,4,33,0.41,21
47750,64,F,Lima,urbano,recurrente,1,0.99,1,90,1,1,1,1,556,0.445,1,6,0.38,65
47751,61,M,Lima,urbano,recurrente,0,0.56,1,23,1,1,1,0,637,0.828,1,8,0.2,24
47752,34,F,Centro,urbano,recurrente,0,0.43,0,56,0,1,1,1,605,0.204,2,24,0.52,31
47753,64,F,Centro,rural,recurrente,1,0.57,0,74,0,1,1,0,592,0.416,5,14,0.36,21
47754,46,F,Centro,urbano,nuevo,0,0.3,1,61,1,1,1,1,803,0.197,1,51,0.59,79
47755,47,M,Sur,urbano,recurrente,0,0.14,0,34,0,0,1,0,450,0.661,5,54,0.63,79
47756,68,M,Sur,rural,nuevo,1,0.45,1,33,1,1,1,0,665,0.521,1,21,0.32,18
47757,37,M,Norte,urbano,nuevo,1,0.24,1,90,1,1,1,0,499,0.813,2,42,0.55,30
47758,64,F,Lima,urbano,nuevo,1,0.91,1,69,1,1,1,0,779,0.737,3,1,0.27,82
47759,24,M,Sur,rural,nuevo,0,0.41,0,33,0,1,1,1,693,0.658,4,18,0.95,89
47760,37,M,Norte,rural,nuevo,1,0.13,0,2,0,1,1,1,580,0.921,1,26,0.06,40
47761,53,M,Norte,urbano,nuevo,1,0.29,1,68,1,1,1,0,477,0.509,3,6,0.9,16
47762,50,M,Sur,urbano,nuevo,1,0.19,1,64,1,1,1,0,652,0.675,4,43,0.84,15
47763,41,F,Lima,urbano,nuevo,0,0.45,1,63,1,1,1,0,584,0.877,4,55,0.64,17
47764,37,M,Sur,rural,nuevo,0,0.56,1,46,1,0,1,0,610,0.925,2,38,0.05,44
47765,31,F,Norte,rural,nuevo,0,0.26,1,6,1,1,1,1,465,0.106,3,52,0.8,15
47766,50,F,Sur,urbano,recurrente,1,0.63,0,14,1,1,1,1,795,0.938,5,19,0.25,46
47767,38,M,Centro,urbano,nuevo,1,0.2,1,60,1,0,1,0,734,0.262,0,59,0.61,86
47768,40,F,Norte,urbano,recurrente,0,0.89,1,71,1,0,1,1,531,0.86,2,41,0.38,57
47769,54,M,Sur,urbano,nuevo,1,0.52,0,20,1,1,1,0,449,0.679,2,2,0.63,37
47770,61,M,Sur,urbano,nuevo,0,0.73,0,80,0,1,1,0,492,0.255,2,43,0.04,34
47771,48,M,Lima,rural,nuevo,0,0.99,1,91,1,1,1,0,812,0.399,3,43,0.7,49
47772,29,M,Lima,urbano,recurrente,1,0.12,1,84,1,0,1,1,641,0.209,1,58,0.98,22
47773,64,M,Centro,urbano,recurrente,1,0.99,1,60,1,1,1,1,349,0.74,0,33,0.63,69
47774,51,M,Norte,urbano,nuevo,1,0.73,1,47,1,1,1,0,542,0.151,1,21,0.88,81
47775,65,F,Centro,urbano,recurrente,1,0.55,1,86,1,1,1,0,812,0.43,4,1,0.89,14
47776,36,M,Centro,urbano,recurrente,0,0.98,1,13,1,0,1,1,809,0.681,3,3,0.44,47
47777,51,F,Centro,urbano,recurrente,1,0.79,1,31,1,1,1,1,769,0.899,3,39,0.58,11
47778,49,F,Lima,urbano,nuevo,0,0.15,1,66,1,1,1,0,476,0.256,1,26,0.39,42
47779,33,M,Sur,urbano,recurrente,0,0.78,0,74,0,1,1,1,391,0.109,3,1,0.99,72
47780,43,M,Centro,urbano,recurrente,1,0.79,1,62,1,1,1,0,673,0.787,1,14,0.02,89
47781,34,M,Lima,urbano,recurrente,0,0.78,0,70,0,1,1,0,595,0.716,3,45,0.92,7
47782,59,F,Sur,urbano,recurrente,0,0.96,1,82,1,0,1,1,787,0.767,2,8,0.51,88
47783,22,F,Sur,urbano,recurrente,0,0.46,1,80,1,1,1,0,683,0.505,2,10,0.16,42
47784,32,M,Norte,urbano,recurrente,1,0.9,0,67,0,1,1,1,567,0.502,1,9,0.7,1
47785,48,F,Lima,urbano,nuevo,1,0.56,1,49,1,1,1,0,331,0.3,1,45,0.38,17
47786,52,F,Centro,urbano,nuevo,1,0.07,1,14,1,0,1,1,718,0.066,2,55,0.75,55
47787,69,F,Norte,rural,recurrente,0,0.15,0,39,1,1,1,1,549,0.47,2,1,0.48,32
47788,44,F,Sur,rural,recurrente,0,0.74,1,25,1,1,1,0,541,0.024,6,13,0.12,49
47789,57,M,Centro,urbano,nuevo,0,0.33,0,62,1,1,1,1,691,0.865,4,4,0.43,61
47790,49,F,Centro,rural,recurrente,0,0.73,1,86,1,1,1,0,575,0.814,1,25,0.35,55
47791,62,M,Sur,rural,recurrente,1,0.7,1,15,1,0,1,1,753,0.751,2,18,0.3,86
47792,38,F,Norte,rural,recurrente,0,0.58,0,3,0,1,1,0,392,0.248,1,6,0.43,78
47793,23,F,Norte,urbano,nuevo,0,0.05,1,83,1,1,1,0,458,0.687,2,49,0.31,43
47794,33,F,Norte,urbano,recurrente,0,0.15,0,61,0,1,1,0,386,0.763,1,36,0.54,43
47795,33,F,Sur,urbano,nuevo,1,0.22,1,6,1,1,1,0,639,0.573,0,50,0.51,58
47796,62,M,Lima,urbano,recurrente,1,0.22,1,94,1,1,1,0,393,0.247,1,55,0.65,36
47797,49,M,Sur,rural,recurrente,1,0.03,1,6,1,1,1,1,512,0.147,3,11,0.89,57
47798,22,M,Sur,urbano,recurrente,1,0.87,1,87,1,1,1,1,308,0.837,0,38,0.31,43
47799,48,M,Centro,urbano,recurrente,0,0.41,1,29,1,1,1,1,727,0.582,1,24,0.58,13
47800,68,M,Sur,urbano,recurrente,0,0.42,0,69,0,1,1,0,642,0.408,2,51,0.55,20
47801,24,M,Sur,urbano,recurrente,1,0.75,0,76,1,0,1,0,572,0.019,3,52,0.17,33
47802,25,M,Lima,rural,recurrente,0,0.63,1,38,1,1,1,1,606,0.3,2,8,0.46,41
47803,59,F,Sur,urbano,recurrente,1,0.27,1,0,1,1,1,0,809,0.297,2,37,0.58,66
47804,61,M,Centro,rural,recurrente,0,0.07,0,100,0,1,1,1,564,0.735,2,14,0.07,34
47805,25,F,Norte,rural,recurrente,1,0.91,1,9,1,0,1,0,502,0.023,2,33,0.87,10
47806,28,M,Centro,urbano,recurrente,0,0.47,0,83,1,0,1,1,474,0.821,1,52,0.11,12
47807,54,M,Lima,urbano,recurrente,1,0.27,1,91,1,1,1,0,781,0.977,1,27,0.99,44
47808,45,M,Centro,urbano,nuevo,1,0.68,1,37,1,1,1,1,676,0.201,0,40,0.7,6
47809,47,M,Norte,urbano,nuevo,1,0.49,1,27,1,1,1,1,471,0.389,1,17,0.61,76
47810,27,M,Norte,urbano,recurrente,1,0.57,1,91,1,0,1,1,707,0.451,2,16,0.9,49
47811,56,F,Sur,urbano,nuevo,0,0.17,0,38,1,0,1,0,362,0.769,5,24,0.4,33
47812,52,F,Centro,urbano,recurrente,0,0.62,1,72,1,1,1,1,808,0.157,2,19,0.51,18
47813,41,F,Centro,urbano,recurrente,1,0.17,1,70,1,0,1,0,342,0.528,2,20,0.77,67
47814,67,M,Centro,urbano,recurrente,1,0.79,1,51,1,1,1,0,476,0.241,1,12,0.46,66
47815,38,M,Lima,urbano,nuevo,1,0.73,0,13,0,1,1,0,453,0.236,1,35,0.74,80
47816,22,F,Sur,urbano,nuevo,1,0.01,1,84,1,1,1,1,676,0.529,2,15,0.17,54
47817,66,M,Lima,rural,recurrente,1,0.93,0,32,0,1,1,0,658,0.784,2,58,0.42,81
47818,62,F,Lima,rural,nuevo,1,0.54,1,34,1,0,1,0,697,0.975,5,0,1.0,71
47819,25,F,Norte,urbano,recurrente,0,0.33,1,42,1,1,1,0,729,0.133,3,17,0.03,43
47820,64,M,Lima,rural,recurrente,1,0.52,1,83,1,1,1,0,467,0.17,2,12,0.63,24
47821,62,M,Norte,urbano,recurrente,1,0.76,1,39,1,1,1,1,495,0.651,2,24,0.24,3
47822,58,M,Centro,rural,recurrente,1,0.27,1,51,1,1,1,0,620,0.131,1,6,0.52,56
47823,48,F,Sur,urbano,recurrente,0,0.79,1,92,1,1,1,0,450,0.121,1,8,0.32,75
47824,51,M,Norte,rural,nuevo,1,0.52,1,21,1,0,1,0,679,0.429,1,43,0.24,22
47825,64,M,Norte,urbano,recurrente,1,0.25,0,79,0,1,1,0,741,0.145,1,35,0.88,17
47826,44,M,Lima,urbano,nuevo,1,0.8,1,9,1,0,1,0,355,0.752,2,24,0.97,59
47827,53,M,Centro,urbano,recurrente,1,0.3,0,86,1,1,1,0,377,0.832,2,29,0.3,66
47828,59,F,Lima,rural,recurrente,0,0.41,1,67,1,1,1,0,748,0.443,1,59,0.34,3
47829,32,F,Norte,urbano,recurrente,1,0.84,1,87,1,1,1,0,419,0.923,4,49,0.87,86
47830,59,M,Sur,urbano,recurrente,0,0.7,1,28,1,1,1,0,408,0.298,2,57,0.23,14
47831,29,M,Centro,urbano,recurrente,1,0.68,1,94,1,1,1,1,478,0.623,4,31,0.48,36
47832,35,F,Centro,rural,recurrente,1,0.74,1,30,1,0,1,0,655,0.01,3,25,0.82,67
47833,43,M,Norte,urbano,recurrente,0,0.96,1,7,1,1,1,0,720,0.986,2,9,0.81,42
47834,64,F,Sur,urbano,nuevo,1,0.69,0,35,1,1,1,1,387,0.492,0,33,0.55,57
47835,65,M,Sur,urbano,recurrente,0,0.57,0,14,0,0,1,1,643,0.401,2,3,0.36,15
47836,42,M,Lima,urbano,recurrente,1,0.04,1,81,1,1,1,1,445,0.846,1,56,0.77,14
47837,56,F,Sur,rural,recurrente,0,0.97,0,39,0,1,1,0,601,0.38,2,3,0.5,8
47838,30,M,Norte,urbano,recurrente,1,0.36,1,33,1,1,1,1,630,0.514,3,29,0.76,70
47839,48,M,Lima,urbano,recurrente,0,0.02,1,76,1,1,1,1,762,0.213,1,31,0.42,26
47840,55,F,Centro,rural,nuevo,1,0.25,1,25,1,1,1,0,831,0.192,0,25,0.82,13
47841,49,M,Lima,urbano,nuevo,0,0.13,1,41,1,1,1,1,355,0.912,2,37,0.69,20
47842,25,M,Lima,urbano,nuevo,0,0.94,1,59,1,1,1,0,838,0.363,3,13,0.69,70
47843,24,M,Sur,urbano,recurrente,1,0.91,0,35,0,1,1,1,503,0.668,2,17,0.28,46
47844,35,M,Norte,rural,nuevo,1,0.63,1,24,1,1,1,0,714,0.839,2,36,0.82,14
47845,50,F,Centro,rural,nuevo,1,0.07,1,8,1,0,1,0,627,0.045,3,22,0.83,37
47846,46,F,Norte,rural,nuevo,1,0.3,0,17,1,0,1,1,611,0.801,3,2,0.14,42
47847,43,F,Lima,urbano,nuevo,1,0.83,0,59,0,1,1,1,488,0.591,1,52,0.0,74
47848,59,M,Sur,urbano,recurrente,1,0.75,1,56,1,1,1,1,566,0.315,0,23,0.65,76
47849,49,F,Norte,urbano,recurrente,0,0.22,1,57,1,1,1,0,365,0.469,0,50,0.06,10
47850,42,M,Centro,rural,recurrente,0,0.61,1,47,1,0,1,0,528,0.834,4,37,0.73,1
47851,55,M,Sur,rural,recurrente,1,0.03,1,48,1,0,1,1,840,0.201,2,30,0.3,68
47852,68,F,Centro,rural,recurrente,1,0.9,0,92,1,0,1,0,695,0.316,5,52,0.57,86
47853,67,F,Centro,urbano,nuevo,0,0.3,1,7,1,1,1,0,680,0.757,2,35,0.97,39
47854,38,M,Lima,rural,nuevo,1,0.85,1,24,1,1,1,0,572,0.454,0,44,0.86,52
47855,55,M,Norte,rural,recurrente,0,0.99,1,90,1,1,1,0,701,0.704,1,9,0.24,44
47856,66,F,Norte,urbano,recurrente,0,0.07,1,53,1,1,1,0,668,0.288,2,27,0.99,7
47857,53,F,Centro,rural,recurrente,0,0.88,1,1,1,1,1,0,520,0.255,1,34,0.21,72
47858,27,F,Sur,rural,recurrente,1,0.02,1,50,1,1,1,0,698,0.279,1,12,0.47,57
47859,54,F,Sur,urbano,recurrente,0,0.48,0,38,0,1,1,0,616,0.278,0,17,0.75,25
47860,30,M,Lima,rural,nuevo,0,0.63,0,85,1,1,1,1,759,0.512,3,6,0.47,59
47861,44,F,Lima,rural,recurrente,0,0.58,0,64,0,0,1,0,619,0.176,1,38,1.0,71
47862,45,F,Norte,urbano,nuevo,0,0.86,1,56,1,1,1,0,469,0.71,1,20,0.62,3
47863,68,M,Centro,urbano,recurrente,1,0.04,1,32,1,1,1,0,575,0.411,5,9,0.12,59
47864,64,M,Norte,urbano,recurrente,1,0.11,1,96,1,1,1,1,650,0.076,3,15,0.5,55
47865,47,F,Lima,urbano,recurrente,0,0.13,1,32,1,0,1,1,493,0.436,1,57,0.8,50
47866,26,M,Norte,urbano,recurrente,0,0.13,1,51,1,1,1,1,751,0.841,2,55,0.56,33
47867,69,F,Centro,urbano,recurrente,0,0.72,0,63,1,0,1,0,372,0.715,4,46,0.61,47
47868,28,F,Norte,rural,recurrente,0,0.99,1,78,1,0,1,0,722,0.09,3,32,0.81,24
47869,41,M,Centro,rural,recurrente,1,0.01,0,92,0,1,1,0,329,0.872,0,7,0.8,45
47870,61,F,Sur,rural,nuevo,0,0.42,1,91,1,1,1,1,667,0.268,1,37,0.06,14
47871,39,F,Norte,urbano,recurrente,1,0.04,1,92,1,1,1,0,495,0.67,3,45,0.98,60
47872,54,F,Sur,rural,recurrente,0,0.4,1,14,1,1,1,0,501,0.605,4,29,0.58,22
47873,59,F,Lima,rural,recurrente,0,0.5,1,61,1,1,1,1,413,0.315,0,44,0.15,3
47874,63,M,Lima,rural,recurrente,1,0.76,0,11,0,0,1,0,307,0.5,1,56,0.06,54
47875,43,M,Centro,urbano,recurrente,1,0.09,1,72,1,1,1,1,460,0.301,1,38,0.32,19
47876,33,M,Lima,urbano,nuevo,0,0.47,0,91,0,1,1,0,777,0.982,2,21,0.43,83
47877,62,F,Sur,urbano,nuevo,1,0.36,0,28,0,0,1,1,348,0.492,2,23,0.42,76
47878,67,M,Centro,urbano,nuevo,1,0.58,0,67,1,1,1,1,555,0.149,1,59,0.69,21
47879,59,F,Centro,rural,recurrente,1,0.96,1,27,1,1,1,0,419,0.47,1,4,0.57,62
47880,48,M,Centro,urbano,nuevo,1,0.96,1,80,1,0,1,0,842,0.994,1,7,0.8,70
47881,26,F,Lima,urbano,recurrente,1,0.71,1,60,1,0,1,1,673,0.588,3,43,1.0,70
47882,32,F,Centro,urbano,recurrente,1,0.4,1,11,1,1,1,0,329,0.03,1,56,0.73,15
47883,23,M,Centro,urbano,nuevo,0,0.8,1,34,1,1,1,0,795,0.996,2,54,0.41,17
47884,68,F,Sur,rural,recurrente,1,0.85,1,31,1,1,1,0,465,0.354,0,7,0.54,62
47885,40,M,Centro,urbano,nuevo,0,0.33,0,22,0,1,1,1,791,0.717,2,25,0.01,1
47886,61,F,Norte,rural,recurrente,1,0.49,1,23,1,1,1,1,649,0.22,4,13,0.4,24
47887,62,M,Centro,urbano,recurrente,1,0.12,0,53,0,1,1,0,479,0.931,3,18,0.89,84
47888,65,M,Centro,urbano,recurrente,1,0.06,1,24,1,0,1,1,408,0.582,3,35,0.7,59
47889,28,M,Sur,urbano,recurrente,1,0.93,1,60,1,1,1,1,307,0.618,1,20,0.3,49
47890,46,M,Norte,rural,recurrente,1,0.64,1,74,1,0,1,0,510,0.172,1,25,0.74,64
47891,58,F,Lima,urbano,recurrente,1,0.2,1,56,1,1,1,0,708,0.305,6,3,0.39,29
47892,48,F,Norte,rural,recurrente,1,0.48,1,74,1,0,1,0,353,0.436,1,5,0.73,22
47893,55,F,Centro,rural,recurrente,0,0.63,1,89,1,1,1,1,431,0.986,1,20,0.02,44
47894,64,M,Norte,rural,nuevo,1,0.46,1,61,1,1,1,1,392,0.077,2,45,0.79,81
47895,61,M,Lima,rural,nuevo,0,0.37,1,100,1,0,1,0,768,0.528,2,32,0.47,83
47896,61,F,Norte,urbano,nuevo,1,0.63,0,7,1,0,1,1,597,0.315,1,39,0.39,33
47897,63,M,Norte,urbano,nuevo,0,0.53,0,64,0,1,1,0,659,0.743,0,34,0.29,17
47898,58,F,Centro,urbano,recurrente,1,0.46,1,20,1,1,1,0,455,0.763,6,12,0.39,56
47899,22,M,Sur,urbano,recurrente,1,0.22,1,46,1,1,1,1,545,0.414,2,29,0.87,74
47900,27,M,Centro,urbano,nuevo,1,0.11,1,83,1,1,1,0,737,0.61,2,32,0.06,24
47901,61,M,Centro,urbano,nuevo,0,0.45,1,60,1,1,1,1,377,0.057,1,58,0.86,45
47902,45,F,Norte,urbano,nuevo,0,0.89,0,39,1,1,1,1,649,0.663,3,2,0.04,52
47903,52,M,Lima,urbano,recurrente,0,0.09,1,25,1,1,1,0,678,0.484,1,26,0.93,2
47904,32,F,Sur,urbano,nuevo,1,0.68,1,2,1,1,1,1,780,0.554,3,12,0.92,32
47905,31,M,Centro,urbano,recurrente,1,0.78,1,0,1,1,1,0,363,0.747,2,44,0.14,82
47906,30,F,Norte,urbano,recurrente,1,0.32,0,99,0,0,1,0,812,0.651,2,20,0.84,7
47907,55,F,Centro,urbano,nuevo,1,0.3,1,14,1,1,1,0,592,0.694,1,12,0.17,15
47908,64,F,Lima,urbano,nuevo,1,0.29,1,95,1,1,1,1,616,0.423,2,45,0.31,6
47909,24,M,Centro,urbano,recurrente,1,0.63,1,19,1,1,1,1,594,0.771,3,37,0.91,46
47910,62,F,Sur,urbano,nuevo,0,0.16,1,6,1,1,1,1,686,0.507,0,8,0.65,67
47911,22,F,Sur,urbano,recurrente,1,0.85,0,75,0,1,1,0,657,0.359,0,18,0.51,17
47912,64,F,Norte,urbano,nuevo,1,0.43,1,23,1,1,1,0,388,0.201,2,26,0.11,66
47913,48,F,Centro,urbano,recurrente,1,0.56,1,77,1,1,1,0,330,0.567,3,21,0.18,64
47914,63,F,Sur,rural,recurrente,1,0.88,1,9,1,1,1,0,674,0.596,3,3,0.37,20
47915,66,F,Centro,rural,nuevo,1,0.56,0,25,0,1,1,1,720,0.724,1,7,0.4,0
47916,67,F,Sur,urbano,nuevo,0,0.65,1,26,1,1,1,1,357,0.555,2,15,0.05,85
47917,34,M,Lima,urbano,recurrente,0,0.39,0,87,1,1,1,1,443,0.152,0,10,0.25,9
47918,64,F,Lima,rural,recurrente,1,0.25,0,68,1,0,1,1,754,0.911,2,40,0.93,13
47919,49,M,Sur,urbano,recurrente,1,0.12,0,28,0,1,1,0,579,0.278,3,19,0.12,75
47920,22,F,Sur,urbano,recurrente,1,0.65,1,92,1,1,1,0,812,0.354,1,41,0.37,81
47921,54,F,Centro,urbano,recurrente,0,0.79,1,53,1,1,1,1,645,0.197,2,24,0.23,32
47922,53,F,Centro,urbano,nuevo,1,0.46,1,16,1,1,1,0,488,0.567,2,53,0.11,1
47923,40,F,Sur,urbano,recurrente,1,0.09,1,92,1,1,1,1,606,0.979,3,57,0.82,14
47924,67,F,Sur,urbano,recurrente,1,0.56,1,83,1,1,1,1,531,0.389,3,1,0.83,7
47925,50,F,Centro,rural,recurrente,0,0.4,1,97,1,1,1,0,607,0.595,4,3,0.07,6
47926,62,M,Sur,urbano,recurrente,1,0.95,1,32,1,1,1,0,643,0.729,1,49,1.0,66
47927,46,M,Lima,rural,nuevo,1,0.62,1,88,1,1,1,1,418,0.702,4,59,0.52,22
47928,40,M,Centro,rural,recurrente,0,0.34,0,95,1,0,1,0,504,0.773,1,45,0.28,72
47929,21,F,Lima,urbano,nuevo,1,0.05,1,54,1,1,1,1,546,0.64,3,9,0.89,17
47930,21,F,Centro,rural,recurrente,1,0.98,0,84,0,0,1,1,417,0.257,3,23,0.04,68
47931,45,F,Sur,urbano,recurrente,1,0.03,1,73,1,1,1,0,332,0.904,0,33,0.62,86
47932,53,M,Norte,urbano,recurrente,0,0.41,0,73,0,1,1,0,545,0.591,2,31,0.06,38
47933,43,M,Centro,urbano,recurrente,1,0.59,0,68,0,1,1,0,736,0.723,1,26,0.31,16
47934,31,F,Centro,urbano,recurrente,1,0.82,1,19,1,1,1,0,492,0.421,1,16,0.97,44
47935,64,F,Norte,urbano,nuevo,0,0.29,0,56,1,1,1,1,487,0.431,0,35,0.93,37
47936,35,F,Norte,urbano,nuevo,0,0.61,1,61,1,1,1,0,708,0.754,5,45,0.08,78
47937,34,M,Lima,urbano,nuevo,0,0.22,1,43,1,1,1,0,599,0.009,4,21,0.89,13
47938,21,M,Sur,rural,recurrente,1,0.48,1,34,1,0,1,0,699,0.549,0,0,0.87,54
47939,53,M,Norte,urbano,recurrente,1,0.14,1,94,1,1,1,0,739,0.759,4,12,0.26,17
